center,left,right,steering,throttle,brake,speed
normal\IMG\center_2018_04_20_14_42_04_300.jpg,normal\IMG\left_2018_04_20_14_42_04_300.jpg,normal\IMG\right_2018_04_20_14_42_04_300.jpg,0.0,1.0,0,30.18995
normal\IMG\center_2018_04_20_14_42_04_371.jpg,normal\IMG\left_2018_04_20_14_42_04_371.jpg,normal\IMG\right_2018_04_20_14_42_04_371.jpg,0.0,1.0,0,30.18995
normal\IMG\center_2018_04_20_14_42_04_502.jpg,normal\IMG\left_2018_04_20_14_42_04_502.jpg,normal\IMG\right_2018_04_20_14_42_04_502.jpg,0.0,1.0,0,30.18995
normal\IMG\center_2018_04_20_14_42_04_631.jpg,normal\IMG\left_2018_04_20_14_42_04_631.jpg,normal\IMG\right_2018_04_20_14_42_04_631.jpg,0.0,1.0,0,30.18995
normal\IMG\center_2018_04_20_14_42_04_706.jpg,normal\IMG\left_2018_04_20_14_42_04_706.jpg,normal\IMG\right_2018_04_20_14_42_04_706.jpg,0.0,1.0,0,30.18995
normal\IMG\center_2018_04_20_14_42_04_826.jpg,normal\IMG\left_2018_04_20_14_42_04_826.jpg,normal\IMG\right_2018_04_20_14_42_04_826.jpg,0.0,1.0,0,30.18992
normal\IMG\center_2018_04_20_14_42_04_959.jpg,normal\IMG\left_2018_04_20_14_42_04_959.jpg,normal\IMG\right_2018_04_20_14_42_04_959.jpg,0.0,1.0,0,30.189940000000004
normal\IMG\center_2018_04_20_14_42_05_087.jpg,normal\IMG\left_2018_04_20_14_42_05_087.jpg,normal\IMG\right_2018_04_20_14_42_05_087.jpg,0.0,1.0,0,30.18993
normal\IMG\center_2018_04_20_14_42_05_168.jpg,normal\IMG\left_2018_04_20_14_42_05_168.jpg,normal\IMG\right_2018_04_20_14_42_05_168.jpg,0.0,1.0,0,30.18993
normal\IMG\center_2018_04_20_14_42_05_303.jpg,normal\IMG\left_2018_04_20_14_42_05_303.jpg,normal\IMG\right_2018_04_20_14_42_05_303.jpg,0.0,1.0,0,30.18995
normal\IMG\center_2018_04_20_14_42_05_426.jpg,normal\IMG\left_2018_04_20_14_42_05_426.jpg,normal\IMG\right_2018_04_20_14_42_05_426.jpg,0.0,1.0,0,30.189940000000004
normal\IMG\center_2018_04_20_14_42_05_506.jpg,normal\IMG\left_2018_04_20_14_42_05_506.jpg,normal\IMG\right_2018_04_20_14_42_05_506.jpg,0.0,1.0,0,30.18996
normal\IMG\center_2018_04_20_14_42_05_625.jpg,normal\IMG\left_2018_04_20_14_42_05_625.jpg,normal\IMG\right_2018_04_20_14_42_05_625.jpg,0.0,1.0,0,30.18996
normal\IMG\center_2018_04_20_14_42_05_697.jpg,normal\IMG\left_2018_04_20_14_42_05_697.jpg,normal\IMG\right_2018_04_20_14_42_05_697.jpg,0.0,1.0,0,30.189940000000004
normal\IMG\center_2018_04_20_14_42_05_765.jpg,normal\IMG\left_2018_04_20_14_42_05_765.jpg,normal\IMG\right_2018_04_20_14_42_05_765.jpg,0.0,1.0,0,30.18995
normal\IMG\center_2018_04_20_14_42_05_850.jpg,normal\IMG\left_2018_04_20_14_42_05_850.jpg,normal\IMG\right_2018_04_20_14_42_05_850.jpg,0.0,1.0,0,30.18995
normal\IMG\center_2018_04_20_14_42_05_981.jpg,normal\IMG\left_2018_04_20_14_42_05_981.jpg,normal\IMG\right_2018_04_20_14_42_05_981.jpg,0.0,1.0,0,30.18993
normal\IMG\center_2018_04_20_14_42_06_117.jpg,normal\IMG\left_2018_04_20_14_42_06_117.jpg,normal\IMG\right_2018_04_20_14_42_06_117.jpg,0.0,1.0,0,30.18996
normal\IMG\center_2018_04_20_14_42_06_188.jpg,normal\IMG\left_2018_04_20_14_42_06_188.jpg,normal\IMG\right_2018_04_20_14_42_06_188.jpg,0.0,1.0,0,30.18995
normal\IMG\center_2018_04_20_14_42_06_275.jpg,normal\IMG\left_2018_04_20_14_42_06_275.jpg,normal\IMG\right_2018_04_20_14_42_06_275.jpg,0.0,1.0,0,30.189940000000004
normal\IMG\center_2018_04_20_14_42_06_416.jpg,normal\IMG\left_2018_04_20_14_42_06_416.jpg,normal\IMG\right_2018_04_20_14_42_06_416.jpg,0.0,1.0,0,30.18996
normal\IMG\center_2018_04_20_14_42_06_566.jpg,normal\IMG\left_2018_04_20_14_42_06_566.jpg,normal\IMG\right_2018_04_20_14_42_06_566.jpg,0.0,1.0,0,30.18996
normal\IMG\center_2018_04_20_14_42_06_710.jpg,normal\IMG\left_2018_04_20_14_42_06_710.jpg,normal\IMG\right_2018_04_20_14_42_06_710.jpg,0.0,1.0,0,30.18993
normal\IMG\center_2018_04_20_14_42_06_834.jpg,normal\IMG\left_2018_04_20_14_42_06_834.jpg,normal\IMG\right_2018_04_20_14_42_06_834.jpg,0.0,1.0,0,30.18995
normal\IMG\center_2018_04_20_14_42_06_907.jpg,normal\IMG\left_2018_04_20_14_42_06_907.jpg,normal\IMG\right_2018_04_20_14_42_06_907.jpg,0.0,1.0,0,30.18995
normal\IMG\center_2018_04_20_14_42_06_977.jpg,normal\IMG\left_2018_04_20_14_42_06_977.jpg,normal\IMG\right_2018_04_20_14_42_06_977.jpg,0.0,1.0,0,30.18993
normal\IMG\center_2018_04_20_14_42_07_054.jpg,normal\IMG\left_2018_04_20_14_42_07_054.jpg,normal\IMG\right_2018_04_20_14_42_07_054.jpg,0.0,1.0,0,30.18996
normal\IMG\center_2018_04_20_14_42_07_126.jpg,normal\IMG\left_2018_04_20_14_42_07_126.jpg,normal\IMG\right_2018_04_20_14_42_07_126.jpg,0.0,1.0,0,30.18996
normal\IMG\center_2018_04_20_14_42_07_199.jpg,normal\IMG\left_2018_04_20_14_42_07_199.jpg,normal\IMG\right_2018_04_20_14_42_07_199.jpg,0.0,1.0,0,30.189940000000004
normal\IMG\center_2018_04_20_14_42_07_289.jpg,normal\IMG\left_2018_04_20_14_42_07_289.jpg,normal\IMG\right_2018_04_20_14_42_07_289.jpg,0.0,1.0,0,30.189940000000004
normal\IMG\center_2018_04_20_14_42_07_423.jpg,normal\IMG\left_2018_04_20_14_42_07_423.jpg,normal\IMG\right_2018_04_20_14_42_07_423.jpg,0.0,1.0,0,30.18995
normal\IMG\center_2018_04_20_14_42_07_491.jpg,normal\IMG\left_2018_04_20_14_42_07_491.jpg,normal\IMG\right_2018_04_20_14_42_07_491.jpg,0.0,1.0,0,30.18996
normal\IMG\center_2018_04_20_14_42_07_581.jpg,normal\IMG\left_2018_04_20_14_42_07_581.jpg,normal\IMG\right_2018_04_20_14_42_07_581.jpg,0.0,1.0,0,30.18995
normal\IMG\center_2018_04_20_14_42_07_717.jpg,normal\IMG\left_2018_04_20_14_42_07_717.jpg,normal\IMG\right_2018_04_20_14_42_07_717.jpg,0.0,1.0,0,30.18995
normal\IMG\center_2018_04_20_14_42_07_786.jpg,normal\IMG\left_2018_04_20_14_42_07_786.jpg,normal\IMG\right_2018_04_20_14_42_07_786.jpg,0.0,1.0,0,30.18996
normal\IMG\center_2018_04_20_14_42_07_877.jpg,normal\IMG\left_2018_04_20_14_42_07_877.jpg,normal\IMG\right_2018_04_20_14_42_07_877.jpg,0.0,1.0,0,30.18992
normal\IMG\center_2018_04_20_14_42_08_011.jpg,normal\IMG\left_2018_04_20_14_42_08_011.jpg,normal\IMG\right_2018_04_20_14_42_08_011.jpg,0.0,1.0,0,30.18995
normal\IMG\center_2018_04_20_14_42_08_105.jpg,normal\IMG\left_2018_04_20_14_42_08_105.jpg,normal\IMG\right_2018_04_20_14_42_08_105.jpg,0.0,1.0,0,30.18995
normal\IMG\center_2018_04_20_14_42_08_179.jpg,normal\IMG\left_2018_04_20_14_42_08_179.jpg,normal\IMG\right_2018_04_20_14_42_08_179.jpg,0.0,1.0,0,30.18995
normal\IMG\center_2018_04_20_14_42_08_323.jpg,normal\IMG\left_2018_04_20_14_42_08_323.jpg,normal\IMG\right_2018_04_20_14_42_08_323.jpg,0.0,1.0,0,30.18995
normal\IMG\center_2018_04_20_14_42_08_395.jpg,normal\IMG\left_2018_04_20_14_42_08_395.jpg,normal\IMG\right_2018_04_20_14_42_08_395.jpg,0.0,1.0,0,30.18995
normal\IMG\center_2018_04_20_14_42_08_473.jpg,normal\IMG\left_2018_04_20_14_42_08_473.jpg,normal\IMG\right_2018_04_20_14_42_08_473.jpg,0.0,1.0,0,30.18996
normal\IMG\center_2018_04_20_14_42_08_552.jpg,normal\IMG\left_2018_04_20_14_42_08_552.jpg,normal\IMG\right_2018_04_20_14_42_08_552.jpg,0.0,1.0,0,30.18993
normal\IMG\center_2018_04_20_14_42_08_650.jpg,normal\IMG\left_2018_04_20_14_42_08_650.jpg,normal\IMG\right_2018_04_20_14_42_08_650.jpg,0.0,1.0,0,30.189940000000004
normal\IMG\center_2018_04_20_14_42_08_714.jpg,normal\IMG\left_2018_04_20_14_42_08_714.jpg,normal\IMG\right_2018_04_20_14_42_08_714.jpg,0.0,1.0,0,30.189940000000004
normal\IMG\center_2018_04_20_14_42_08_788.jpg,normal\IMG\left_2018_04_20_14_42_08_788.jpg,normal\IMG\right_2018_04_20_14_42_08_788.jpg,0.0,1.0,0,30.13628
normal\IMG\center_2018_04_20_14_42_08_884.jpg,normal\IMG\left_2018_04_20_14_42_08_884.jpg,normal\IMG\right_2018_04_20_14_42_08_884.jpg,0.0,1.0,0,30.19673
normal\IMG\center_2018_04_20_14_42_08_966.jpg,normal\IMG\left_2018_04_20_14_42_08_966.jpg,normal\IMG\right_2018_04_20_14_42_08_966.jpg,-0.2,1.0,0,30.04527
normal\IMG\center_2018_04_20_14_42_09_038.jpg,normal\IMG\left_2018_04_20_14_42_09_038.jpg,normal\IMG\right_2018_04_20_14_42_09_038.jpg,-0.35,1.0,0,30.17873
normal\IMG\center_2018_04_20_14_42_09_116.jpg,normal\IMG\left_2018_04_20_14_42_09_116.jpg,normal\IMG\right_2018_04_20_14_42_09_116.jpg,-0.231297,1.0,0,30.19097
normal\IMG\center_2018_04_20_14_42_09_213.jpg,normal\IMG\left_2018_04_20_14_42_09_213.jpg,normal\IMG\right_2018_04_20_14_42_09_213.jpg,0.0,1.0,0,30.1895
normal\IMG\center_2018_04_20_14_42_09_280.jpg,normal\IMG\left_2018_04_20_14_42_09_280.jpg,normal\IMG\right_2018_04_20_14_42_09_280.jpg,0.0,1.0,0,30.18992
normal\IMG\center_2018_04_20_14_42_09_378.jpg,normal\IMG\left_2018_04_20_14_42_09_378.jpg,normal\IMG\right_2018_04_20_14_42_09_378.jpg,0.0,1.0,0,30.19013
normal\IMG\center_2018_04_20_14_42_09_449.jpg,normal\IMG\left_2018_04_20_14_42_09_449.jpg,normal\IMG\right_2018_04_20_14_42_09_449.jpg,0.0,1.0,0,30.19025
normal\IMG\center_2018_04_20_14_42_09_531.jpg,normal\IMG\left_2018_04_20_14_42_09_531.jpg,normal\IMG\right_2018_04_20_14_42_09_531.jpg,0.0,1.0,0,30.19028
normal\IMG\center_2018_04_20_14_42_09_618.jpg,normal\IMG\left_2018_04_20_14_42_09_618.jpg,normal\IMG\right_2018_04_20_14_42_09_618.jpg,0.0,1.0,0,30.19028
normal\IMG\center_2018_04_20_14_42_09_716.jpg,normal\IMG\left_2018_04_20_14_42_09_716.jpg,normal\IMG\right_2018_04_20_14_42_09_716.jpg,0.0,1.0,0,30.19029
normal\IMG\center_2018_04_20_14_42_09_790.jpg,normal\IMG\left_2018_04_20_14_42_09_790.jpg,normal\IMG\right_2018_04_20_14_42_09_790.jpg,0.0,1.0,0,30.19031
normal\IMG\center_2018_04_20_14_42_09_877.jpg,normal\IMG\left_2018_04_20_14_42_09_877.jpg,normal\IMG\right_2018_04_20_14_42_09_877.jpg,0.0,1.0,0,30.1903
normal\IMG\center_2018_04_20_14_42_09_963.jpg,normal\IMG\left_2018_04_20_14_42_09_963.jpg,normal\IMG\right_2018_04_20_14_42_09_963.jpg,0.0,1.0,0,30.19032
normal\IMG\center_2018_04_20_14_42_10_047.jpg,normal\IMG\left_2018_04_20_14_42_10_047.jpg,normal\IMG\right_2018_04_20_14_42_10_047.jpg,0.0,1.0,0,30.19037
normal\IMG\center_2018_04_20_14_42_10_130.jpg,normal\IMG\left_2018_04_20_14_42_10_130.jpg,normal\IMG\right_2018_04_20_14_42_10_130.jpg,0.0,1.0,0,30.19028
normal\IMG\center_2018_04_20_14_42_10_231.jpg,normal\IMG\left_2018_04_20_14_42_10_231.jpg,normal\IMG\right_2018_04_20_14_42_10_231.jpg,0.0,1.0,0,30.19028
normal\IMG\center_2018_04_20_14_42_10_310.jpg,normal\IMG\left_2018_04_20_14_42_10_310.jpg,normal\IMG\right_2018_04_20_14_42_10_310.jpg,0.0,1.0,0,30.19028
normal\IMG\center_2018_04_20_14_42_10_390.jpg,normal\IMG\left_2018_04_20_14_42_10_390.jpg,normal\IMG\right_2018_04_20_14_42_10_390.jpg,0.0,1.0,0,30.1903
normal\IMG\center_2018_04_20_14_42_10_464.jpg,normal\IMG\left_2018_04_20_14_42_10_464.jpg,normal\IMG\right_2018_04_20_14_42_10_464.jpg,0.0,1.0,0,30.1903
normal\IMG\center_2018_04_20_14_42_10_546.jpg,normal\IMG\left_2018_04_20_14_42_10_546.jpg,normal\IMG\right_2018_04_20_14_42_10_546.jpg,0.0,1.0,0,30.19029
normal\IMG\center_2018_04_20_14_42_10_638.jpg,normal\IMG\left_2018_04_20_14_42_10_638.jpg,normal\IMG\right_2018_04_20_14_42_10_638.jpg,-0.2,1.0,0,30.17984
normal\IMG\center_2018_04_20_14_42_10_709.jpg,normal\IMG\left_2018_04_20_14_42_10_709.jpg,normal\IMG\right_2018_04_20_14_42_10_709.jpg,-0.05638475,1.0,0,30.19047
normal\IMG\center_2018_04_20_14_42_10_783.jpg,normal\IMG\left_2018_04_20_14_42_10_783.jpg,normal\IMG\right_2018_04_20_14_42_10_783.jpg,0.0,1.0,0,30.19016
normal\IMG\center_2018_04_20_14_42_10_863.jpg,normal\IMG\left_2018_04_20_14_42_10_863.jpg,normal\IMG\right_2018_04_20_14_42_10_863.jpg,0.0,1.0,0,30.19033
normal\IMG\center_2018_04_20_14_42_10_963.jpg,normal\IMG\left_2018_04_20_14_42_10_963.jpg,normal\IMG\right_2018_04_20_14_42_10_963.jpg,0.0,1.0,0,30.19027
normal\IMG\center_2018_04_20_14_42_11_099.jpg,normal\IMG\left_2018_04_20_14_42_11_099.jpg,normal\IMG\right_2018_04_20_14_42_11_099.jpg,0.0,1.0,0,30.19028
normal\IMG\center_2018_04_20_14_42_11_197.jpg,normal\IMG\left_2018_04_20_14_42_11_197.jpg,normal\IMG\right_2018_04_20_14_42_11_197.jpg,0.0,1.0,0,30.19029
normal\IMG\center_2018_04_20_14_42_11_336.jpg,normal\IMG\left_2018_04_20_14_42_11_336.jpg,normal\IMG\right_2018_04_20_14_42_11_336.jpg,0.0,1.0,0,30.19029
normal\IMG\center_2018_04_20_14_42_11_412.jpg,normal\IMG\left_2018_04_20_14_42_11_412.jpg,normal\IMG\right_2018_04_20_14_42_11_412.jpg,-0.2,1.0,0,30.17936
normal\IMG\center_2018_04_20_14_42_11_512.jpg,normal\IMG\left_2018_04_20_14_42_11_512.jpg,normal\IMG\right_2018_04_20_14_42_11_512.jpg,-0.45,1.0,0,30.151640000000004
normal\IMG\center_2018_04_20_14_42_11_580.jpg,normal\IMG\left_2018_04_20_14_42_11_580.jpg,normal\IMG\right_2018_04_20_14_42_11_580.jpg,-0.3131151,1.0,0,30.18434
normal\IMG\center_2018_04_20_14_42_11_659.jpg,normal\IMG\left_2018_04_20_14_42_11_659.jpg,normal\IMG\right_2018_04_20_14_42_11_659.jpg,-0.07658879,1.0,0,30.19143
normal\IMG\center_2018_04_20_14_42_11_731.jpg,normal\IMG\left_2018_04_20_14_42_11_731.jpg,normal\IMG\right_2018_04_20_14_42_11_731.jpg,0.0,1.0,0,30.18925
normal\IMG\center_2018_04_20_14_42_11_821.jpg,normal\IMG\left_2018_04_20_14_42_11_821.jpg,normal\IMG\right_2018_04_20_14_42_11_821.jpg,0.0,1.0,0,30.19017
normal\IMG\center_2018_04_20_14_42_11_890.jpg,normal\IMG\left_2018_04_20_14_42_11_890.jpg,normal\IMG\right_2018_04_20_14_42_11_890.jpg,-0.15,1.0,0,30.18655
normal\IMG\center_2018_04_20_14_42_11_966.jpg,normal\IMG\left_2018_04_20_14_42_11_966.jpg,normal\IMG\right_2018_04_20_14_42_11_966.jpg,0.0,1.0,0,30.19048
normal\IMG\center_2018_04_20_14_42_12_105.jpg,normal\IMG\left_2018_04_20_14_42_12_105.jpg,normal\IMG\right_2018_04_20_14_42_12_105.jpg,0.0,1.0,0,30.1903
normal\IMG\center_2018_04_20_14_42_12_197.jpg,normal\IMG\left_2018_04_20_14_42_12_197.jpg,normal\IMG\right_2018_04_20_14_42_12_197.jpg,0.0,1.0,0,30.19008
normal\IMG\center_2018_04_20_14_44_27_311.jpg,normal\IMG\left_2018_04_20_14_44_27_311.jpg,normal\IMG\right_2018_04_20_14_44_27_311.jpg,0.0,0.0,0,11.09945
normal\IMG\center_2018_04_20_14_44_27_400.jpg,normal\IMG\left_2018_04_20_14_44_27_400.jpg,normal\IMG\right_2018_04_20_14_44_27_400.jpg,0.0,0.2670106,0,11.23668
normal\IMG\center_2018_04_20_14_44_27_504.jpg,normal\IMG\left_2018_04_20_14_44_27_504.jpg,normal\IMG\right_2018_04_20_14_44_27_504.jpg,0.0,0.5621899,0,11.86133
normal\IMG\center_2018_04_20_14_44_27_599.jpg,normal\IMG\left_2018_04_20_14_44_27_599.jpg,normal\IMG\right_2018_04_20_14_44_27_599.jpg,0.0,0.8511353000000002,0,12.50106
normal\IMG\center_2018_04_20_14_44_27_695.jpg,normal\IMG\left_2018_04_20_14_44_27_695.jpg,normal\IMG\right_2018_04_20_14_44_27_695.jpg,0.0,1.0,0,13.62416
normal\IMG\center_2018_04_20_14_44_27_788.jpg,normal\IMG\left_2018_04_20_14_44_27_788.jpg,normal\IMG\right_2018_04_20_14_44_27_788.jpg,0.0,1.0,0,14.59953
normal\IMG\center_2018_04_20_14_44_27_853.jpg,normal\IMG\left_2018_04_20_14_44_27_853.jpg,normal\IMG\right_2018_04_20_14_44_27_853.jpg,0.0,1.0,0,15.34749
normal\IMG\center_2018_04_20_14_44_27_956.jpg,normal\IMG\left_2018_04_20_14_44_27_956.jpg,normal\IMG\right_2018_04_20_14_44_27_956.jpg,0.0,1.0,0,16.28314
normal\IMG\center_2018_04_20_14_44_28_036.jpg,normal\IMG\left_2018_04_20_14_44_28_036.jpg,normal\IMG\right_2018_04_20_14_44_28_036.jpg,0.0,1.0,0,17.111720000000002
normal\IMG\center_2018_04_20_14_44_28_129.jpg,normal\IMG\left_2018_04_20_14_44_28_129.jpg,normal\IMG\right_2018_04_20_14_44_28_129.jpg,0.0,1.0,0,18.31463
normal\IMG\center_2018_04_20_14_44_28_213.jpg,normal\IMG\left_2018_04_20_14_44_28_213.jpg,normal\IMG\right_2018_04_20_14_44_28_213.jpg,0.0,1.0,0,19.12813
normal\IMG\center_2018_04_20_14_44_28_303.jpg,normal\IMG\left_2018_04_20_14_44_28_303.jpg,normal\IMG\right_2018_04_20_14_44_28_303.jpg,0.0,1.0,0,20.02152
normal\IMG\center_2018_04_20_14_44_28_392.jpg,normal\IMG\left_2018_04_20_14_44_28_392.jpg,normal\IMG\right_2018_04_20_14_44_28_392.jpg,0.0,1.0,0,20.84334
normal\IMG\center_2018_04_20_14_44_28_493.jpg,normal\IMG\left_2018_04_20_14_44_28_493.jpg,normal\IMG\right_2018_04_20_14_44_28_493.jpg,0.0,1.0,0,21.90915
normal\IMG\center_2018_04_20_14_44_28_571.jpg,normal\IMG\left_2018_04_20_14_44_28_571.jpg,normal\IMG\right_2018_04_20_14_44_28_571.jpg,0.0,1.0,0,22.68996
normal\IMG\center_2018_04_20_14_44_28_651.jpg,normal\IMG\left_2018_04_20_14_44_28_651.jpg,normal\IMG\right_2018_04_20_14_44_28_651.jpg,0.0,1.0,0,23.46764
normal\IMG\center_2018_04_20_14_44_28_753.jpg,normal\IMG\left_2018_04_20_14_44_28_753.jpg,normal\IMG\right_2018_04_20_14_44_28_753.jpg,0.0,1.0,0,24.43304
normal\IMG\center_2018_04_20_14_44_28_826.jpg,normal\IMG\left_2018_04_20_14_44_28_826.jpg,normal\IMG\right_2018_04_20_14_44_28_826.jpg,0.0,1.0,0,25.2049
normal\IMG\center_2018_04_20_14_44_28_908.jpg,normal\IMG\left_2018_04_20_14_44_28_908.jpg,normal\IMG\right_2018_04_20_14_44_28_908.jpg,0.2,1.0,0,25.9515
normal\IMG\center_2018_04_20_14_44_28_983.jpg,normal\IMG\left_2018_04_20_14_44_28_983.jpg,normal\IMG\right_2018_04_20_14_44_28_983.jpg,0.02619033,1.0,0,26.70917
normal\IMG\center_2018_04_20_14_44_29_076.jpg,normal\IMG\left_2018_04_20_14_44_29_076.jpg,normal\IMG\right_2018_04_20_14_44_29_076.jpg,0.0,1.0,0,27.46089000000001
normal\IMG\center_2018_04_20_14_44_29_145.jpg,normal\IMG\left_2018_04_20_14_44_29_145.jpg,normal\IMG\right_2018_04_20_14_44_29_145.jpg,0.0,1.0,0,28.20716
normal\IMG\center_2018_04_20_14_44_29_220.jpg,normal\IMG\left_2018_04_20_14_44_29_220.jpg,normal\IMG\right_2018_04_20_14_44_29_220.jpg,0.0,1.0,0,28.94759
normal\IMG\center_2018_04_20_14_44_29_308.jpg,normal\IMG\left_2018_04_20_14_44_29_308.jpg,normal\IMG\right_2018_04_20_14_44_29_308.jpg,0.0,1.0,0,29.682
normal\IMG\center_2018_04_20_14_44_29_381.jpg,normal\IMG\left_2018_04_20_14_44_29_381.jpg,normal\IMG\right_2018_04_20_14_44_29_381.jpg,0.0,1.0,0,30.19173
normal\IMG\center_2018_04_20_14_44_29_512.jpg,normal\IMG\left_2018_04_20_14_44_29_512.jpg,normal\IMG\right_2018_04_20_14_44_29_512.jpg,0.0,1.0,0,30.19028
normal\IMG\center_2018_04_20_14_44_29_587.jpg,normal\IMG\left_2018_04_20_14_44_29_587.jpg,normal\IMG\right_2018_04_20_14_44_29_587.jpg,0.0,1.0,0,30.19029
normal\IMG\center_2018_04_20_14_44_29_744.jpg,normal\IMG\left_2018_04_20_14_44_29_744.jpg,normal\IMG\right_2018_04_20_14_44_29_744.jpg,0.0,1.0,0,30.19027
normal\IMG\center_2018_04_20_14_44_29_875.jpg,normal\IMG\left_2018_04_20_14_44_29_875.jpg,normal\IMG\right_2018_04_20_14_44_29_875.jpg,0.0,1.0,0,30.19029
normal\IMG\center_2018_04_20_14_44_30_000.jpg,normal\IMG\left_2018_04_20_14_44_30_000.jpg,normal\IMG\right_2018_04_20_14_44_30_000.jpg,0.35,1.0,0,30.16343
normal\IMG\center_2018_04_20_14_44_30_135.jpg,normal\IMG\left_2018_04_20_14_44_30_135.jpg,normal\IMG\right_2018_04_20_14_44_30_135.jpg,0.0,1.0,0,30.18914
normal\IMG\center_2018_04_20_14_44_30_216.jpg,normal\IMG\left_2018_04_20_14_44_30_216.jpg,normal\IMG\right_2018_04_20_14_44_30_216.jpg,0.0,1.0,0,30.19013
normal\IMG\center_2018_04_20_14_44_30_331.jpg,normal\IMG\left_2018_04_20_14_44_30_331.jpg,normal\IMG\right_2018_04_20_14_44_30_331.jpg,0.0,1.0,0,30.19027
normal\IMG\center_2018_04_20_14_44_30_461.jpg,normal\IMG\left_2018_04_20_14_44_30_461.jpg,normal\IMG\right_2018_04_20_14_44_30_461.jpg,0.0,1.0,0,30.19029
normal\IMG\center_2018_04_20_14_44_30_536.jpg,normal\IMG\left_2018_04_20_14_44_30_536.jpg,normal\IMG\right_2018_04_20_14_44_30_536.jpg,0.0,1.0,0,30.19031
normal\IMG\center_2018_04_20_14_44_30_663.jpg,normal\IMG\left_2018_04_20_14_44_30_663.jpg,normal\IMG\right_2018_04_20_14_44_30_663.jpg,0.0,1.0,0,30.19028
normal\IMG\center_2018_04_20_14_44_30_775.jpg,normal\IMG\left_2018_04_20_14_44_30_775.jpg,normal\IMG\right_2018_04_20_14_44_30_775.jpg,0.0,1.0,0,30.19042
normal\IMG\center_2018_04_20_14_44_30_848.jpg,normal\IMG\left_2018_04_20_14_44_30_848.jpg,normal\IMG\right_2018_04_20_14_44_30_848.jpg,0.0,1.0,0,30.19029
normal\IMG\center_2018_04_20_14_44_30_962.jpg,normal\IMG\left_2018_04_20_14_44_30_962.jpg,normal\IMG\right_2018_04_20_14_44_30_962.jpg,0.0,1.0,0,30.19009
normal\IMG\center_2018_04_20_14_44_31_086.jpg,normal\IMG\left_2018_04_20_14_44_31_086.jpg,normal\IMG\right_2018_04_20_14_44_31_086.jpg,0.15,1.0,0,30.18421
normal\IMG\center_2018_04_20_14_44_31_203.jpg,normal\IMG\left_2018_04_20_14_44_31_203.jpg,normal\IMG\right_2018_04_20_14_44_31_203.jpg,0.1727799,1.0,0,30.18723
normal\IMG\center_2018_04_20_14_44_31_276.jpg,normal\IMG\left_2018_04_20_14_44_31_276.jpg,normal\IMG\right_2018_04_20_14_44_31_276.jpg,0.0,1.0,0,30.18944
normal\IMG\center_2018_04_20_14_44_31_399.jpg,normal\IMG\left_2018_04_20_14_44_31_399.jpg,normal\IMG\right_2018_04_20_14_44_31_399.jpg,0.0,1.0,0,30.19021
normal\IMG\center_2018_04_20_14_44_31_522.jpg,normal\IMG\left_2018_04_20_14_44_31_522.jpg,normal\IMG\right_2018_04_20_14_44_31_522.jpg,0.3,1.0,0,30.17122
normal\IMG\center_2018_04_20_14_44_31_632.jpg,normal\IMG\left_2018_04_20_14_44_31_632.jpg,normal\IMG\right_2018_04_20_14_44_31_632.jpg,0.03910074,1.0,0,30.19029
normal\IMG\center_2018_04_20_14_44_31_751.jpg,normal\IMG\left_2018_04_20_14_44_31_751.jpg,normal\IMG\right_2018_04_20_14_44_31_751.jpg,0.0,1.0,0,30.190140000000003
normal\IMG\center_2018_04_20_14_44_31_875.jpg,normal\IMG\left_2018_04_20_14_44_31_875.jpg,normal\IMG\right_2018_04_20_14_44_31_875.jpg,0.0,1.0,0,30.19027
normal\IMG\center_2018_04_20_14_44_31_977.jpg,normal\IMG\left_2018_04_20_14_44_31_977.jpg,normal\IMG\right_2018_04_20_14_44_31_977.jpg,0.15,1.0,0,30.184590000000004
normal\IMG\center_2018_04_20_14_44_32_091.jpg,normal\IMG\left_2018_04_20_14_44_32_091.jpg,normal\IMG\right_2018_04_20_14_44_32_091.jpg,0.4,1.0,0,30.15779
normal\IMG\center_2018_04_20_14_44_32_163.jpg,normal\IMG\left_2018_04_20_14_44_32_163.jpg,normal\IMG\right_2018_04_20_14_44_32_163.jpg,0.3014902,1.0,0,30.18301
normal\IMG\center_2018_04_20_14_44_32_262.jpg,normal\IMG\left_2018_04_20_14_44_32_262.jpg,normal\IMG\right_2018_04_20_14_44_32_262.jpg,0.00085317,1.0,0,30.18915
normal\IMG\center_2018_04_20_14_44_32_366.jpg,normal\IMG\left_2018_04_20_14_44_32_366.jpg,normal\IMG\right_2018_04_20_14_44_32_366.jpg,0.0,1.0,0,30.18998
normal\IMG\center_2018_04_20_14_44_32_478.jpg,normal\IMG\left_2018_04_20_14_44_32_478.jpg,normal\IMG\right_2018_04_20_14_44_32_478.jpg,0.3,1.0,0,30.173340000000003
normal\IMG\center_2018_04_20_14_44_32_573.jpg,normal\IMG\left_2018_04_20_14_44_32_573.jpg,normal\IMG\right_2018_04_20_14_44_32_573.jpg,0.5000001000000001,1.0,0,30.1474
normal\IMG\center_2018_04_20_14_44_32_680.jpg,normal\IMG\left_2018_04_20_14_44_32_680.jpg,normal\IMG\right_2018_04_20_14_44_32_680.jpg,0.30235490000000004,1.0,0,30.190040000000003
